source_id,contaminant_name,contaminant_slug,metal_species,region_name,food_category,food_name,food_code,food_state,result_basis_original,basis,unit_normalized,n_rows,n_numeric_or_censored,n_non_detect,n_left_censored,n_unit_review,n_value_review,n_year_review,year_min,year_max,p10_lower_bound_ug_kg,p50_lower_bound_ug_kg,p90_lower_bound_ug_kg,p95_lower_bound_ug_kg,max_lower_bound_ug_kg,lod_min_ug_kg,loq_min_ug_kg,loq_max_ug_kg,food_origins,analytical_qa_values
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Shrimps and prawns,WC 0979,,As consumed,as_consumed,ug/kg,60,25,2,0,0,0,0,2011,2017,4.04,10,18.26,19.86,20,3,5.1,30,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Shrimps and prawns,WC 0979,Raw,As is,as_is,ug/kg,272,272,2,0,0,0,0,2011,2017,0,0,50,50,448,6,19,100,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Shrimps and prawns,WC 0979,,As is,as_is,ug/kg,159,112,0,0,0,0,0,2007,2017,0,9.85,14.31,20,67.5,1,5.1,6,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Shrimps and prawns,WC 0979,,As is,as_is,ug/kg,466,466,0,0,0,0,0,2007,2009,0,37,289,487.5,3668,0.3,1,300,Domestic,Internal quality assurance only
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Shrimps and prawns,WC 0979,Unknown,As is,as_is,ug/kg,28,28,2,0,0,0,0,2000,2005,14,51,300,339,500,30,90,300,Domestic; Unknown,Officially accredited; Successful proficiency testing
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Shrimps and prawns,WC 0979,Raw,As consumed,as_consumed,ug/kg,21,21,13,0,0,0,0,2000,2000,0,0,28,36,49,2,10,10,Domestic,
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Shrimps and prawns,WC 0979,Cooked,As consumed,as_consumed,ug/kg,20,20,4,0,0,0,0,2008,2014,0,6.445,17.05,17.55,19.2,1,5,25,Domestic; Imported; Unknown,Successful proficiency testing
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Sole,WS 0951,Unknown,As consumed,as_consumed,ug/kg,42,42,0,0,0,0,0,2009,2016,0,0,0,15.2,120,1.2,4,6667,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Sole,WS 0951,Unknown,As is,as_is,ug/kg,26,26,0,0,0,0,0,1999,2002,10,20,26,55.25,63,6.667,20,20,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Sole,WS 0951,Raw,As consumed,as_consumed,ug/kg,104,104,0,0,0,0,0,2009,2019,0,0,22,59.05,420,0.05,0.05,266.7,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Sole,WS 0951,Raw,As is,as_is,ug/kg,100,100,0,0,0,0,0,2003,2008,0,0,41.1,221,720,0.4,1,666.7,Domestic; Imported; Unknown,Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,European Union,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Sole,WS 0951,Unknown,As is,as_is,ug/kg,26,26,0,0,0,0,0,1999,2002,10,20,26,55.25,63,6.667,20,20,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Sole,WS 0951,,As is,as_is,ug/kg,40,5,0,0,0,0,0,2017,2017,6.7,10,10,10,10,5,5.1,5.1,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,SEARO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Sole,WS 0951,Raw,As is,as_is,ug/kg,3,3,3,0,0,0,0,2011,2012,0,0,0,0,0,12,100,100,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Sole,WS 0951,Cooked,As consumed,as_consumed,ug/kg,4,4,0,0,0,0,0,2010,2011,4,5,7.4,7.7,8,2,10,10,Imported,Successful proficiency testing
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,Unknown,As consumed,as_consumed,ug/kg,365,365,0,0,0,0,0,2004,2019,0,0,65,128,630,2,1,6667,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,Raw,As consumed,as_consumed,ug/kg,235,235,0,0,0,0,0,2009,2019,0,0,37.2,58.6,910,0.1,0.333,333.3,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,Cooked,As consumed,as_consumed,ug/kg,2,2,0,0,0,0,0,2010,2019,5.36,26.8,48.24,50.92,53.6,8.55,4.67,28.5,Domestic; Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,Raw,As is,as_is,ug/kg,165,165,0,0,0,0,0,2003,2019,0,0,33,59.8,500,5,8.5,1000,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,,As is,as_is,ug/kg,40,22,0,0,0,0,0,2013,2017,5.66,8.35,10,19.5,24.6,1,5.1,6,Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,,As consumed,as_consumed,ug/kg,1,1,0,0,0,0,0,2017,2017,10,10,10,10,10,5,5.1,5.1,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,,As is,as_is,ug/kg,50,50,0,0,0,0,0,2007,2009,0,56.5,334,537.3,1848,5,15,120,Domestic,Internal quality assurance only
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,Cooked,As consumed,as_consumed,ug/kg,4,4,0,0,0,0,0,2010,2011,14.6,16,16.7,16.85,17,2,10,10,Domestic; Mixed,Successful proficiency testing
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Squids,IM 1008,Raw,As is,as_is,ug/kg,19,19,0,0,0,0,0,2013,2015,2.18,2.7,4.2,4.27,4.9,2,6,6,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,Unknown,As is,as_is,ug/kg,16,12,0,0,0,0,0,2000,2019,0,0,20.52,38.45,60,0.11,5,50,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,Raw,As consumed,as_consumed,ug/kg,1478,1478,0,0,0,0,0,2004,2019,0,0,8,24,1000,0.003,0.01,333.3,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,Unknown,As consumed,as_consumed,ug/kg,1111,1111,0,0,0,0,0,2004,2019,0,0,12.12,24.35,270,0.4,1,666.7,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,Raw,As is,as_is,ug/kg,1104,1104,0,0,0,0,0,2003,2019,0,0,20,37,280,0.333,1,666.7,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,Raw,Dry weight,dry_weight,ug/kg,10,10,0,0,0,0,0,2018,2018,0,0,0,0,0,20,66.67,66.67,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,European Union,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,Unknown,As is,as_is,ug/kg,12,8,0,0,0,0,0,2000,2005,0,12.52,32.57,46.29,60,0.11,5,30,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,,As is,as_is,ug/kg,18,10,0,0,0,0,0,2009,2017,0,0,13,26.5,40,1,5.1,6,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,SEARO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,Raw,As is,as_is,ug/kg,4,4,4,0,0,0,0,2011,2012,0,0,0,0,0,12,100,100,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Trout,WD 0123,,As is,as_is,ug/kg,6,6,2,0,0,0,0,2008,2009,0,14,330,365,400,3.2,10,50,Domestic; Imported,Internal quality assurance only; Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,AFRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Unknown,As is,as_is,ug/kg,5,5,5,0,0,0,0,2018,2020,0,0,0,0,0,50,150,150,Unknown,
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Cooked,As consumed,as_consumed,ug/kg,8,8,0,0,0,0,0,2007,2015,0,0,8.356,9.098,9.84,2.5,5,66.67,Domestic; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Raw,As consumed,as_consumed,ug/kg,671,671,0,0,0,0,0,2005,2019,0,0,0,17.68,350,0.05,0.167,133333,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Raw,As is,as_is,ug/kg,623,623,0,0,0,0,0,2003,2019,0,0,21,47.8,600,0.4,1,1000,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Unknown,As is,as_is,ug/kg,170,170,0,0,0,0,0,1999,2019,0,6,26,31.1,94,6,8.7,200,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Unknown,As consumed,as_consumed,ug/kg,1376,1376,0,0,0,0,0,2004,2019,0,0,13,23,210,0.01,0.01,6667,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,European Union,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Cooked,As consumed,as_consumed,ug/kg,6,6,0,0,0,0,0,2007,2008,0,0,8.78,9.31,9.84,2.5,5,5,Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,European Union,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Unknown,As is,as_is,ug/kg,128,128,0,0,0,0,0,1999,2002,0,20,28,35,94,6,18,45,Domestic; Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,,As is,as_is,ug/kg,37,26,0,0,0,0,0,2007,2017,0,0,10,17.5,20,1,5.1,6,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,,As consumed,as_consumed,ug/kg,174,80,19,0,0,0,0,2000,2017,0,0,10,13.12,1470,3,5.1,30000,Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,SEARO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Raw,As is,as_is,ug/kg,50,50,44,0,0,0,0,2011,2016,0,0,12,12,12,12,100,100,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,SEARO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Raw,As consumed,as_consumed,ug/kg,22,22,16,0,0,0,0,2009,2015,0,0,91,242.5,260,10,50,50,Unknown,Internal quality assurance only
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,SEARO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Cooked,As consumed,as_consumed,ug/kg,1097,1097,894,0,0,0,0,2009,2016,0,0,90,140,270,5,45,150,Domestic; Unknown,Internal quality assurance only; Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,SEARO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Cooked,As is,as_is,ug/kg,1,1,1,0,0,0,0,2011,2011,0,0,0,0,0,12,100,100,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Cooked,As consumed,as_consumed,ug/kg,8,8,4,0,0,0,0,2010,2014,0,2,5,5,5,2,10,25,Imported,Successful proficiency testing
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,Raw,As is,as_is,ug/kg,2,2,2,0,0,0,0,2016,2016,0,0,0,0,0,2,6,30,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,,As consumed,as_consumed,ug/kg,13,13,9,0,0,0,0,2000,2008,0,0,3.198,4.147,5.195,1,5,10,Domestic,
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,"Fish and other seafood (including amphibians, reptiles, snails and insects)",Tuna,WS 0952,,As is,as_is,ug/kg,1,1,0,0,0,0,0,2007,2007,91,91,91,91,91,20,60,60,Domestic,Internal quality assurance only
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,Codex Committee Near-East,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Unknown,As is,as_is,ug/kg,15,15,0,0,0,0,0,2020,2020,23,27,110.9,156.2,156.2,7.6,23,23,Imported,Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EMRO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Unknown,As is,as_is,ug/kg,15,15,0,0,0,0,0,2020,2020,23,27,110.9,156.2,156.2,7.6,23,23,Imported,Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Cooked,As consumed,as_consumed,ug/kg,49,49,0,0,0,0,0,2011,2019,0,0,25.2,28.36,55.4,0.25,0.833,200,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Raw,As is,as_is,ug/kg,201,201,0,0,0,0,0,2003,2008,0,0,19,40,250,0.3,0.9,666.7,Domestic; Imported; Unknown,Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Raw,As consumed,as_consumed,ug/kg,2,2,0,0,0,0,0,2016,2017,2,10,18,19,20,10,20,66.67,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Cooked,As is,as_is,ug/kg,2,2,0,0,0,0,0,2019,2019,0,0,0,0,0,50,166.7,166.7,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Unknown,As consumed,as_consumed,ug/kg,1891,1891,0,0,0,0,0,2006,2019,0,0,13.2,21,320,0.02,0.006,666.7,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Unknown,As is,as_is,ug/kg,11,11,0,0,0,0,0,2019,2019,0,0,0,0,0,10.9,36.33,166.7,Domestic; Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,,As consumed,as_consumed,ug/kg,458,458,89,0,0,0,0,2000,2017,0,0,18.3,24,52.5,1,4,38000,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,,As is,as_is,ug/kg,4,4,0,0,0,0,0,2019,2019,0,7.5,16.4,16.7,17,15,15.1,15.1,,
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,,Dry weight,dry_weight,ug/kg,2,2,0,0,0,0,0,2017,2018,255,275,295,297.5,300,200,250,300,Domestic; Imported,
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Cooked,As consumed,as_consumed,ug/kg,180,180,0,0,0,0,0,2000,2019,0,0,16,22,93,7,16,40,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,,As is,as_is,ug/kg,69,69,23,0,0,0,0,2016,2023,0,0,9.76,18.4,44,2,6,10,Domestic; Imported,Internal quality assurance only; Successful proficiency testing
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,,As consumed,as_consumed,ug/kg,49,49,32,0,0,0,0,1998,2014,0,0,25.2,80.8,290,1,5,300,Domestic; Imported; Mixed,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Raw,As is,as_is,ug/kg,241,241,157,0,0,0,0,2016,2021,0,0,10,20,70,2,10,30,Domestic; Imported,Internal quality assurance only; Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Cooked,As is,as_is,ug/kg,22,22,21,0,0,0,0,2017,2021,0,0,0,0,10,10,30,30,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,Cereal-based food for infants and young children,13.2.1,Cooked,As consumed,as_consumed,ug/kg,18,18,0,0,0,0,0,2016,2016,5.37,10.5,40.8,45.45,48,2,10,10,Imported,Internal quality assurance only
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,"Follow-on formulae, liquid",13.1.2.2,Unknown,As consumed,as_consumed,ug/kg,61,61,0,0,0,0,0,2008,2018,0,0,0,32,120,0.008,0.027,400,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,"Follow-on formulae, liquid",13.1.2.2,,Dry weight,dry_weight,ug/kg,2,2,0,0,0,0,0,2012,2012,1.796,1.94,2.084,2.102,2.12,1,1.1,1.1,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,"Follow-on formulae, liquid",13.1.2.2,,As consumed,as_consumed,ug/kg,13,13,7,0,0,0,0,2012,2012,0,0,5.644,6.062,6.62,1,1.1,1.1,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,Codex Committee Near-East,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,Unknown,Unknown,unknown,ug/kg,12,12,2,0,0,0,0,2020,2020,2.3,23,30.29,33.08,35.5,7.6,23,23,Domestic; Imported,Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EMRO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,Unknown,Unknown,unknown,ug/kg,12,12,2,0,0,0,0,2020,2020,2.3,23,30.29,33.08,35.5,7.6,23,23,Domestic; Imported,Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,Unknown,As consumed,as_consumed,ug/kg,975,975,0,0,0,0,0,2007,2019,0,0,8.76,15.5,135.5,0.008,0.027,1667,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,Unknown,As is,as_is,ug/kg,9,9,0,0,0,0,0,2019,2019,0,0,4.4,13.2,22,12.2,10,166.7,Domestic; Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,Raw,As is,as_is,ug/kg,71,71,0,0,0,0,0,2003,2008,0,0,6,8.25,16,0.3,1,266.7,Domestic; Imported; Unknown,Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,Cooked,As consumed,as_consumed,ug/kg,2,2,0,0,0,0,0,2011,2016,2.4,12,21.6,22.8,24,10,33.33,33.33,Domestic; Imported,Internal quality assurance only; Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,,Dry weight,dry_weight,ug/kg,134,134,10,0,0,0,0,2012,2012,1.146,3.74,10.48,14.01,107,1,1.1,1.1,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,SEARO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,Raw,As is,as_is,ug/kg,81,81,81,0,0,0,0,2003,2012,0,0,0,0,0,500,1670,1670,Mixed,Internal quality assurance only
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,,As consumed,as_consumed,ug/kg,37,37,36,0,0,0,0,2012,2013,0,0,0,0,120,90,300,300,,
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,,As is,as_is,ug/kg,22,22,2,0,0,0,0,2016,2023,2,3.35,13.9,14.95,24,2,6,10,Domestic; Imported,Internal quality assurance only; Successful proficiency testing
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,"Follow-on formulae, powder",13.1.2.1,Raw,As is,as_is,ug/kg,10,10,0,0,0,0,0,2013,2013,0,2.5,8.2,9.1,10,5,10,10,Domestic,Successful proficiency testing
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Food for infant or children NES,A.17,Raw,As consumed,as_consumed,ug/kg,56,56,0,0,0,0,0,2006,2019,0,0,8.25,9.75,12.8,4,6,93.33,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Food for infant or children NES,A.17,Unknown,As is,as_is,ug/kg,50,50,0,0,0,0,0,2019,2019,0,0,0,0,0,12.1,40.33,49.67,Domestic; Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Food for infant or children NES,A.17,Raw,As is,as_is,ug/kg,42,42,0,0,0,0,0,2003,2007,0,0,0,0.475,63,0.5,1.667,333.3,Domestic; Imported; Unknown,Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,EURO,Food for infants and small children,Food for infant or children NES,A.17,Unknown,As consumed,as_consumed,ug/kg,1024,1024,0,0,0,0,0,2007,2019,0,0,17.79,22.92,1200,0.25,0.833,666.7,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,Food for infant or children NES,A.17,,As consumed,as_consumed,ug/kg,796,796,256,0,0,0,0,2000,2017,0,0,5,9,21,1,4,30000,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,Food for infant or children NES,A.17,,Dry weight,dry_weight,ug/kg,4,4,0,0,0,0,0,2017,2017,250,250,250,250,250,25,50,50,Domestic; Imported,
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,Food for infant or children NES,A.17,Cooked,As consumed,as_consumed,ug/kg,169,169,0,0,0,0,0,2000,2019,0,0,7.2,16.2,40,7,16,30,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,PAHO,Food for infants and small children,Food for infant or children NES,A.17,,As is,as_is,ug/kg,16,16,1,0,0,0,0,2010,2010,0.145,0.33,0.56,0.77,1.31,0.1,0.3,0.3,,Officially accredited
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,SEARO,Food for infants and small children,Food for infant or children NES,A.17,Cooked,As is,as_is,ug/kg,9,9,9,0,0,0,0,2005,2008,0,0,0,0,0,500,1670,1670,Mixed,Internal quality assurance only
who-gemsfood-heavy-metal-contaminants,Lead,lead,Pb,WPRO,Food for infants and small children,Food for infant or children NES,A.17,Cooked,As is,as_is,ug/kg,24,24,13,0,0,0,0,2017,2021,0,0,10,10,10,10,30,30,Imported,Officially accredited
