source_id,sample_id,total_as_raw,total_as_lower_bound_ppb,total_as_censoring,inorganic_as_raw,inorganic_as_lower_bound_ppb,inorganic_as_censoring,dma_raw,dma_lower_bound_ppb,dma_censoring,mma_raw,mma_lower_bound_ppb,mma_censoring,product_slug,source_product_label,basis,unit,notes
fda2011-apple-juice-arsenic-speciation,718086,3.6,3.6,quantified,3.1,3.1,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,720876,2.6,2.6,quantified,TR,0,reported_trace_above_lod_below_loq,TR,0,reported_trace_above_lod_below_loq,TR,0,reported_trace_above_lod_below_loq,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,720877,11,11,quantified,5.6,5.6,quantified,TR,0,reported_trace_above_lod_below_loq,4.4,4.4,quantified,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,722786,7.1,7.1,quantified,5.0,5.0,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,722787,9.6,9.6,quantified,7.5,7.5,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,722788,8.2,8.2,quantified,5.8,5.8,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,722789,9.1,9.1,quantified,7.0,7.0,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,722790,7.8,7.8,quantified,6.7,6.7,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,722819,6.5,6.5,quantified,5.6,5.6,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,724360,9.6,9.6,quantified,7.7,7.7,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,724361,3.6,3.6,quantified,2.8,2.8,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,724362,5.5,5.5,quantified,4.9,4.9,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
