source_id,sample_index,product_category,country_of_origin,sample_description,total_as_raw,inorganic_as_raw,inorganic_as_ppb,inorganic_as_censoring,dma_raw,mma_raw,inorganic_arsenic_mcg_per_serving,serving_size_g_or_ml,blend_scope,product_slug,source_product_label,basis,unit,notes
fda2016-infant-toddler-foods-inorganic-arsenic,18,Juice - Grape,Unknown,100% Grape Juice from Concentrate with Added Vitamin C Made with Concord Grapes,11.7,7.1,7.1,quantified,< LOD,TR (0.4),1.7,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,19,Juice - Grape,USA,100% White Grape Juice from Concentrate with Added Ingredients,TR (8.9),7.1,7.1,quantified,TR (0.9),< LOD,1.7,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,20,Juice - Grape,USA,"100% Grape Juice from Concentrate with Added Ingredients, 100% Vitamin C",TR (11.0),7.7,7.7,quantified,TR (0.5),< LOD,1.8,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,21,Juice - Grape,USA,100% Juice Cranberry Grape Flavored Juice Blend from Concentrate with Added Ingredients,TR (8.5),7.8,7.8,quantified,TR (0.6),< LOD,1.9,240,cranberry_grape_blend,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,22,Juice - Grape,USA,100% Grape Juice from Concentrate with Added Ingredients,TR (10.0),8.2,8.2,quantified,TR (0.7),< LOD,2.0,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,23,Juice - Grape,USA,100% Juice Grape Juice from Concentrate with Added Ingredient Made with Concord Grapes No Artificial Flavors No Added Sweeteners,TR (10.0),8.8,8.8,quantified,TR (0.8),< LOD,2.1,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,24,Juice - Grape,USA,100% Grape Juice from Concentrate with Added Ingredients,TR (14.0),9.1,9.1,quantified,2.2,< LOD,2.2,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,25,Juice - Grape,USA,100% Juice Grape A Flavored Blend of 2 Juice from Concentrate with other Natural Flavors & Added Ingredients No Artificial Flavors No Added Sweeteners,TR (12.0),9.6,9.6,quantified,TR (0.7),< LOD,2.3,240,grape_blend,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,26,Juice - Grape,Unknown,100% No Sugar Added White Grape Peach Juice Blend from Concentrate with Added Ingredients,14.2,10.1,10.1,quantified,TR (1.7),TR (0.3),2.4,240,white_grape_peach_blend,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,27,Juice - Grape,Unknown,100% Juice White Grape Juice from Concentrate,14.9,10.5,10.5,quantified,TR (1.5),TR (0.7),1.2,118,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,28,Juice - Grape,USA,100% Juice Apple Grape Flavored Juice Blend from 3 Concentrates with Added Ingredients,TR (15.0),10.6,10.6,quantified,TR (0.5),< LOD,2.5,240,apple_grape_blend,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,29,Juice - Grape,Unknown,100% Grape Juice from Concentrate with Added Vitamin C,14.6,10.8,10.8,quantified,TR (0.7),< LOD,3.2,296,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,30,Juice - Grape,Unknown,100% Grape Juice from Concentrate with Added Ingredient,13.9,10.9,10.9,quantified,TR (1.3),< LOD,2.6,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,31,Juice - Grape,USA,Premium Juice from Organic Concord Grapes Unsweetened,TR (19.0),11.1,11.1,quantified,TR (0.5),< LOD,2.7,240,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
fda2016-infant-toddler-foods-inorganic-arsenic,32,Juice - Grape,Unknown,100% Juice White Grape Juice from Concentrate,15.6,11.2,11.2,quantified,TR (1.9),< LOD,1.3,118,grape_or_white_grape,fruit-juices-non-apple,FDA 2016 grape and grape-containing juice category,ready_to_drink_juice_1_ml_1_g,ppb,FDA full analytical results table; NS means not speciated. Percentile summary uses quantified inorganic arsenic cells only and does not substitute total arsenic for iAs.
