source_id,tds_food_number,tds_food_description,ingredient_slug,ingredient_label,analyte,analyte_slug,metal_species,units_original,normalized_unit,n,reported_zero_n,min_ppb_equivalent,p10_ppb_equivalent,p50_ppb_equivalent,p90_ppb_equivalent,p95_ppb_equivalent,max_ppb_equivalent,reporting_limit_min_ppb_equivalent,reporting_limit_max_ppb_equivalent,basis,review_state,notes
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Nickel,nickel,Ni,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,38000,44400,70000,74800,75400,76000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Potassium,potassium,,ppm,ppb_equivalent,3,0,100000,102000,110000,134000,137000,140000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Selenium,selenium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Sodium,sodium,,ppm,ppb_equivalent,3,0,7800000,7820000,7900000,7980000,7990000,8000000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Strontium,strontium,,ppb,ppb_equivalent,3,1,0,34,170,170,170,170,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Uranium,uranium,U,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Vanadium,vanadium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,162,"Margarine, salted",margarine,Margarine,Zinc,zinc,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Calcium,calcium,,ppm,ppb_equivalent,3,0,210000,212000,220000,236000,238000,240000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Chromium,chromium,Cr,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Copper,copper,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Iodine,iodine,,ppb,ppb_equivalent,3,0,40,40.8,44,48,48.5,49,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Iron,iron,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Lead,lead,Pb,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Magnesium,magnesium,,ppm,ppb_equivalent,3,0,17000,17200,18000,18800,18900,19000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Manganese,manganese,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Mercury,mercury,tHg,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Nickel,nickel,Ni,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,230000,230000,230000,246000,248000,250000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Potassium,potassium,,ppm,ppb_equivalent,3,0,260000,264000,280000,288000,289000,290000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Selenium,selenium,,ppb,ppb_equivalent,3,2,0,0,0,23.2,26.1,29,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Sodium,sodium,,ppm,ppb_equivalent,3,0,5200000,5220000,5300000,5860000,5930000,6000000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Strontium,strontium,,ppb,ppb_equivalent,3,1,0,28,140,188,194,200,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Uranium,uranium,U,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Vanadium,vanadium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,164,"Butter, salted",butter,Butter,Zinc,zinc,,ppb,ppb_equivalent,3,0,480,488,520,560,565,570,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Calcium,calcium,,ppm,ppb_equivalent,3,0,59000,60000,64000,65600,65800,66000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Chromium,chromium,Cr,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Copper,copper,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Iodine,iodine,,ppb,ppb_equivalent,3,0,26,26,26,46,48.5,51,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Iron,iron,,ppb,ppb_equivalent,3,0,1600,1600,1600,1680,1690,1700,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Lead,lead,Pb,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Magnesium,magnesium,,ppm,ppb_equivalent,3,0,9600,9680,10000,10800,10900,11000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Manganese,manganese,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Mercury,mercury,tHg,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Nickel,nickel,Ni,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,170000,170000,170000,178000,179000,180000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Potassium,potassium,,ppm,ppb_equivalent,3,0,97000,99600,110000,110000,110000,110000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Selenium,selenium,,ppb,ppb_equivalent,3,1,0,4.4,22,22,22,22,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Sodium,sodium,,ppm,ppb_equivalent,3,0,5900000,6000000,6400000,6560000,6580000,6600000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Strontium,strontium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Uranium,uranium,U,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Vanadium,vanadium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,166,Mayonnaise,mayonnaise,Mayonnaise,Zinc,zinc,,ppb,ppb_equivalent,3,0,1100,1120,1200,1280,1290,1300,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Calcium,calcium,,ppm,ppb_equivalent,27,0,830000,988000,1000000,1100000,1100000,1200000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Chromium,chromium,Cr,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Copper,copper,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Iodine,iodine,,ppb,ppb_equivalent,27,0,180,206,290,372,390,390,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Iron,iron,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Lead,lead,Pb,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Magnesium,magnesium,,ppm,ppb_equivalent,27,0,83000,94200,100000,110000,110000,110000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Manganese,manganese,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Mercury,mercury,tHg,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Molybdenum,molybdenum,,ppb,ppb_equivalent,27,6,0,0,52,56.4,58.4,64,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Nickel,nickel,Ni,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,750000,882000,950000,1040000,1100000,1100000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Potassium,potassium,,ppm,ppb_equivalent,27,0,1200000,1300000,1400000,1500000,1570000,1600000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Selenium,selenium,,ppb,ppb_equivalent,27,0,23,26.6,31,38,38.7,43,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Sodium,sodium,,ppm,ppb_equivalent,27,0,340000,436000,550000,788000,800000,820000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Strontium,strontium,,ppb,ppb_equivalent,27,0,230,278,440,624,665,700,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Uranium,uranium,U,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Vanadium,vanadium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,167,"Cream, half and half",half-and-half,Half and half,Zinc,zinc,,ppb,ppb_equivalent,27,0,2700,3200,3600,3840,3970,4000,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Calcium,calcium,,ppm,ppb_equivalent,3,0,7900,8520,11000,67800,74900,82000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Chromium,chromium,Cr,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Copper,copper,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Iodine,iodine,,ppb,ppb_equivalent,3,0,4,4.2,5,5.8,5.9,6,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Iron,iron,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Lead,lead,Pb,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Magnesium,magnesium,,ppm,ppb_equivalent,3,2,0,0,0,4960,5580,6200,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Manganese,manganese,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Mercury,mercury,tHg,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Nickel,nickel,Ni,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,740000,740000,740000,812000,821000,830000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Potassium,potassium,,ppm,ppb_equivalent,3,0,1500000,1500000,1500000,1740000,1770000,1800000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Selenium,selenium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Sodium,sodium,,ppm,ppb_equivalent,3,0,53000,64400,110000,118000,119000,120000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Strontium,strontium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Uranium,uranium,U,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Vanadium,vanadium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,168,"Cream substitute, non-dairy, liquid",non-dairy-creamer,Non-dairy creamer,Zinc,zinc,,ppb,ppb_equivalent,3,1,0,42,210,370,390,410,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Calcium,calcium,,ppm,ppb_equivalent,3,0,24000,24600,27000,31000,31500,32000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Chromium,chromium,Cr,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Copper,copper,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Iodine,iodine,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Iron,iron,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Lead,lead,Pb,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Magnesium,magnesium,,ppm,ppb_equivalent,3,3,0,0,0,0,0,0,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,169,"Sugar, white, granulated",white-sugar,White sugar,Manganese,manganese,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
